run_id,model,surface,real_split,layer,normalized_depth,source_eta2_on_pc1,template_eta2_on_pc1,real_template_eta2_on_pc1,real_affix_eta2_on_pc1,token_count_r2_on_pc1
REP01_E05b,Qwen3-1.7B,full,family,7,0.25,0.009716300357416354,0.05319769342129981,0.07866357642536043,0.08051712280855865,0.22151430562104443
REP01_E05b,Qwen3-1.7B,full,family,8,0.2857142857142857,0.009705951659189714,0.05321192003834759,0.07868011466573985,0.08051936812650774,0.2215390120577705
REP01_E05b,Qwen3-1.7B,full,family,9,0.32142857142857145,0.009695330112736203,0.0532239863191719,0.07868547425165444,0.08055079679797364,0.22161173175238094
REP01_E05b,Qwen3-1.7B,full,family,10,0.35714285714285715,0.00967121063538547,0.05325591759436422,0.07869577249662253,0.08058774893016676,0.22175705413030752
REP01_E05b,Qwen3-1.7B,full,family,11,0.39285714285714285,0.009655736138559535,0.05325604588936771,0.07869591195518796,0.08061036483485559,0.22189075473904987
REP01_E05b,Qwen3-1.7B,full,family,12,0.42857142857142855,0.009598724094367055,0.053196093811409995,0.07859393075679844,0.08071670688885403,0.22201426681017677
REP01_E05b,Qwen3-1.7B,full,family,13,0.4642857142857143,0.009600650585327315,0.05312449312869185,0.07851805385942383,0.08071259243306278,0.22205651865356268
REP01_E05b,Qwen3-1.7B,full,family,14,0.5,0.00958884735240629,0.05316411221040127,0.07855492764942949,0.08069472216204614,0.22204467238817255
REP01_E05b,Qwen3-1.7B,full,family,15,0.5357142857142857,0.009599453686922707,0.053142293073367194,0.07854992433433586,0.0806937415587798,0.22211067953658012
REP01_E05b,Qwen3-1.7B,full,family,16,0.5714285714285714,0.009620085217879052,0.05310547438481146,0.07851851550178114,0.08074523423179572,0.22228442714917818
REP01_E05b,Qwen3-1.7B,full,family,17,0.6071428571428571,0.009632520729492404,0.05310785997749908,0.07849326826438281,0.08066622552146455,0.22209095767253714
REP01_E05b,Qwen3-1.7B,full,family,18,0.6428571428571429,0.009769276568435643,0.05323661290235302,0.07869471495322357,0.08034111514975308,0.22139189401019743
REP01_E05b,Qwen3-1.7B,full,family,19,0.6785714285714286,0.009549187191663084,0.052838116514285285,0.07808139214954139,0.07970141561076075,0.21999310260707206
