run_id,model,surface,probe,probe_label,layer,normalized_depth,accuracy,control_accuracy,selectivity,ngram_accuracy,top_pc_variance_ratio,edim90_fraction,effective_rank_fraction,mean_pairwise_cosine
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,4,0.14285714285714285,1.0,0.2,0.8,0.6,0.9998964667320251,0.004347826086956522,0.004354633660348767,0.22250384092330933
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,5,0.17857142857142858,0.95,0.1,0.85,0.6,0.9998793005943298,0.004347826086956522,0.004355698060844525,0.2992098927497864
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,6,0.21428571428571427,0.9,0.1,0.8,0.6,0.9998403787612915,0.004347826086956522,0.004358040712010061,0.37966516613960266
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,7,0.25,0.75,0.1,0.65,0.6,0.999812662601471,0.004347826086956522,0.0043596631509410415,0.4243277311325073
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,8,0.2857142857142857,0.85,0.1,0.75,0.6,0.9997925758361816,0.004347826086956522,0.004360820310034795,0.4800586998462677
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,9,0.32142857142857145,0.85,0.05,0.7999999999999999,0.6,0.9997584819793701,0.004347826086956522,0.004362751762157825,0.5310164093971252
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,10,0.35714285714285715,0.9,0.15,0.75,0.6,0.9996799826622009,0.004347826086956522,0.004367123251027636,0.5472961664199829
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,11,0.39285714285714285,0.85,0.15,0.7,0.6,0.9995499849319458,0.004347826086956522,0.004374240709429055,0.5792918801307678
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,12,0.42857142857142855,0.8,0.15,0.65,0.6,0.9993312954902649,0.004347826086956522,0.004385769091948168,0.6141757369041443
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,13,0.4642857142857143,0.75,0.1,0.65,0.6,0.9992752075195312,0.004347826086956522,0.00438859559058105,0.6248353719711304
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,14,0.5,0.75,0.15,0.6,0.6,0.9991922974586487,0.004347826086956522,0.0043928020078329135,0.6352222561836243
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,15,0.5357142857142857,0.75,0.1,0.65,0.6,0.9990065097808838,0.004347826086956522,0.004401920298747274,0.6375209093093872
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,16,0.5714285714285714,0.75,0.1,0.65,0.6,0.9987617135047913,0.004347826086956522,0.004413949568549989,0.6495286226272583
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,17,0.6071428571428571,0.8,0.0,0.8,0.6,0.9966023564338684,0.004347826086956522,0.004516038860919237,0.5699270367622375
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,18,0.6428571428571429,0.75,0.0,0.75,0.6,0.995235025882721,0.004347826086956522,0.004577141495924555,0.5865043997764587
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,19,0.6785714285714286,0.7,0.05,0.6499999999999999,0.6,0.9926632046699524,0.004347826086956522,0.004689092598410588,0.6059763431549072
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,20,0.7142857142857143,0.9,0.1,0.8,0.6,0.9859991669654846,0.004347826086956522,0.004980527168795431,0.6046269536018372
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,21,0.75,0.95,0.2,0.75,0.6,0.9756136536598206,0.004347826086956522,0.005436270074629203,0.6206919550895691
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,22,0.7857142857142857,0.9,0.15,0.75,0.6,0.9624401330947876,0.004347826086956522,0.006020482815643306,0.6826145648956299
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,23,0.8214285714285714,0.75,0.25,0.5,0.6,0.9489234089851379,0.004347826086956522,0.0066608874967892745,0.7224754095077515
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,24,0.8571428571428571,0.75,0.3,0.45,0.6,0.9331888556480408,0.004347826086956522,0.0074552126276783565,0.7531120777130127
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,25,0.8928571428571429,0.75,0.25,0.5,0.6,0.9167819023132324,0.004347826086956522,0.00834006386252772,0.7965184450149536
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,26,0.9285714285714286,0.85,0.2,0.6499999999999999,0.6,0.9014878869056702,0.004347826086956522,0.009247723981833034,0.8181019425392151
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,27,0.9642857142857143,0.8,0.15,0.65,0.6,0.8841793537139893,0.013043478260869565,0.010260483378373762,0.8536310791969299
