run_id,model,surface,real_split,n_texts,n_layers,hidden_size,layer,normalized_depth,rank,pc1_anisotropy,edim90_components,edim90_fraction,effective_rank,effective_rank_fraction,participation_ratio,participation_ratio_fraction,mean_pairwise_cosine,anisotropy_bucket
REP01_E06,Qwen3-8B,base,item,230,37,4096,29,0.8055555555555556,230,0.9945657849311829,1,0.004347826086956522,1.0602511584303367,0.00460978764534929,1.010956883430481,0.004395464710567308,0.7012931108474731,collapsed
REP01_E06,Qwen3-8B,base,item,230,37,4096,30,0.8333333333333334,230,0.9933058023452759,1,0.004347826086956522,1.072917580874371,0.004664859047279874,1.0135228633880615,0.004406621145165485,0.7196390628814697,collapsed
REP01_E06,Qwen3-8B,base,item,230,37,4096,31,0.8611111111111112,230,0.9912846684455872,1,0.004347826086956522,1.0927739133659589,0.004751190927678082,1.0176589488983154,0.00442460412564485,0.7397477030754089,collapsed
REP01_E06,Qwen3-8B,base,item,230,37,4096,32,0.8888888888888888,230,0.9892789125442505,1,0.004347826086956522,1.1129704256612278,0.0048390018507009904,1.0217888355255127,0.004442560154458751,0.7640942931175232,collapsed
REP01_E06,Qwen3-8B,base,item,230,37,4096,33,0.9166666666666666,230,0.9869000911712646,1,0.004347826086956522,1.1367505339299333,0.004942393625782319,1.026719093322754,0.004463996057925017,0.7805516719818115,collapsed
REP01_E06,Qwen3-8B,base,item,230,37,4096,34,0.9444444444444444,230,0.9842509627342224,1,0.004347826086956522,1.1629312831156873,0.005056222970068205,1.0322507619857788,0.004488046791242517,0.7925335764884949,collapsed
REP01_E06,Qwen3-8B,base,item,230,37,4096,35,0.9722222222222222,230,0.9644309282302856,1,0.004347826086956522,1.3641567524774463,0.005931116315119332,1.075078010559082,0.004674252219822096,0.850088357925415,collapsed
REP01_E06,Qwen3-8B,base,item,230,37,4096,36,1.0,230,0.44178876280784607,59,0.2565217391304348,18.866649960993605,0.08202891287388524,4.690063953399658,0.02039158240608547,0.814225435256958,moderate
REP01_E06b,Qwen3-8B,full,family,490,37,4096,0,0.0,490,0.05446355417370796,104,0.21224489795918366,95.69470316589702,0.1952953125834633,58.714115142822266,0.11982472478126993,0.0656002014875412,moderate
REP01_E06b,Qwen3-8B,full,family,490,37,4096,1,0.027777777777777776,490,0.04985518008470535,165,0.336734693877551,147.66835151850532,0.3013639826908272,75.98847198486328,0.15507851425482302,0.33102869987487793,low
REP01_E06b,Qwen3-8B,full,family,490,37,4096,2,0.05555555555555555,490,0.11454576253890991,172,0.3510204081632653,134.21258925058854,0.27390324336854804,46.03738021850586,0.09395383718062421,0.35318732261657715,low
REP01_E06b,Qwen3-8B,full,family,490,37,4096,3,0.08333333333333333,490,0.17431658506393433,170,0.3469387755102041,111.43982555503302,0.22742821541843475,26.485519409179688,0.05405208042689732,0.33639541268348694,low
