run_id,model,surface,real_split,layer,normalized_depth,n_templates,raw_same_template_cos,raw_other_template_cos,raw_alignment_margin,centered_same_template_cos,centered_other_template_cos,centered_alignment_margin,nearest_template_accuracy,real_to_nonce_nearest_accuracy,nonce_to_real_nearest_accuracy
REP01_E05b,Qwen3-1.7B,full,family,11,0.39285714285714285,5,0.42297428846359253,0.4004043936729431,0.022569894790649414,-0.2009359896183014,-0.20266655087471008,0.0017305612564086914,0.4,0.6,0.2
REP01_E05b,Qwen3-1.7B,full,family,12,0.42857142857142855,5,0.48144227266311646,0.46030139923095703,0.021140873432159424,-0.20103633403778076,-0.20392057299613953,0.0028842389583587646,0.5,0.8,0.2
REP01_E05b,Qwen3-1.7B,full,family,13,0.4642857142857143,5,0.5027146339416504,0.4819590449333191,0.0207555890083313,-0.20119743049144745,-0.20432281494140625,0.0031253844499588013,0.4,0.6,0.2
REP01_E05b,Qwen3-1.7B,full,family,14,0.5,5,0.5190595984458923,0.4983202815055847,0.020739316940307617,-0.201585054397583,-0.20507636666297913,0.003491312265396118,0.5,0.8,0.2
REP01_E05b,Qwen3-1.7B,full,family,15,0.5357142857142857,5,0.5326677560806274,0.5114730000495911,0.021194756031036377,-0.20175714790821075,-0.2062317579984665,0.004474610090255737,0.4,0.6,0.2
REP01_E05b,Qwen3-1.7B,full,family,16,0.5714285714285714,5,0.5584636330604553,0.5363892316818237,0.022074401378631592,-0.20246703922748566,-0.2079959660768509,0.005528926849365234,0.4,0.6,0.2
REP01_E05b,Qwen3-1.7B,full,family,17,0.6071428571428571,5,0.5954378843307495,0.566510021686554,0.028927862644195557,-0.2027730643749237,-0.21662142872810364,0.013848364353179932,0.4,0.6,0.2
REP01_E05b,Qwen3-1.7B,full,family,18,0.6428571428571429,5,0.6329386830329895,0.5972147583961487,0.03572392463684082,-0.20650577545166016,-0.22778162360191345,0.021275848150253296,0.4,0.6,0.2
REP01_E05b,Qwen3-1.7B,full,family,19,0.6785714285714286,5,0.6835924386978149,0.6452974081039429,0.03829503059387207,-0.20492692291736603,-0.23845966160297394,0.03353273868560791,0.4,0.6,0.2
REP01_E05b,Qwen3-1.7B,full,family,20,0.7142857142857143,5,0.7405332326889038,0.6986660957336426,0.04186713695526123,-0.20093998312950134,-0.26316097378730774,0.062220990657806396,0.4,0.6,0.2
REP01_E05b,Qwen3-1.7B,full,family,21,0.75,5,0.8020803332328796,0.7620141506195068,0.0400661826133728,-0.19507969915866852,-0.2810404300689697,0.08596073091030121,0.4,0.6,0.2
REP01_E05b,Qwen3-1.7B,full,family,22,0.7857142857142857,5,0.8725728988647461,0.8383243680000305,0.034248530864715576,-0.162234827876091,-0.2850191593170166,0.1227843314409256,0.6000000000000001,0.8,0.4
REP01_E05b,Qwen3-1.7B,full,family,23,0.8214285714285714,5,0.9041546583175659,0.8763834834098816,0.027771174907684326,-0.15335774421691895,-0.29457491636276245,0.1412171721458435,0.6000000000000001,0.8,0.4
REP01_E05b,Qwen3-1.7B,full,family,24,0.8571428571428571,5,0.9207116961479187,0.8976572751998901,0.023054420948028564,-0.13774140179157257,-0.30476126074790955,0.16701985895633698,0.6000000000000001,0.8,0.4
REP01_E05b,Qwen3-1.7B,full,family,25,0.8928571428571429,5,0.938084602355957,0.9211381077766418,0.016946494579315186,-0.1314026415348053,-0.3194003999233246,0.1879977583885193,0.6000000000000001,0.8,0.4
REP01_E05b,Qwen3-1.7B,full,family,26,0.9285714285714286,5,0.9479609727859497,0.9341505169868469,0.013810455799102783,-0.13464704155921936,-0.3342384696006775,0.19959142804145813,0.6000000000000001,0.8,0.4
REP01_E05b,Qwen3-1.7B,full,family,27,0.9642857142857143,5,0.9584134221076965,0.94786536693573,0.010548055171966553,-0.14244310557842255,-0.35987234115600586,0.2174292355775833,0.5,0.6,0.4
REP01_E05b,Qwen3-1.7B,full,family,28,1.0,5,0.973279595375061,0.9628894925117493,0.010390102863311768,-0.08472631871700287,-0.401980459690094,0.31725412607192993,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,0,0.0,5,0.4657302796840668,0.3327811360359192,0.13294914364814758,0.009491877630352974,-0.2433611899614334,0.25285306572914124,0.5,0.4,0.6
REP01_E06,Qwen3-8B,base,item,1,0.027777777777777776,5,0.8189876675605774,0.7190132141113281,0.09997445344924927,0.16919180750846863,-0.29640641808509827,0.4655982255935669,0.7,0.8,0.6
REP01_E06,Qwen3-8B,base,item,2,0.05555555555555555,5,0.7743217349052429,0.6729748845100403,0.10134685039520264,0.07383330911397934,-0.3459906280040741,0.41982394456863403,0.7,0.8,0.6
REP01_E06,Qwen3-8B,base,item,3,0.08333333333333333,5,0.7215121388435364,0.6095099449157715,0.11200219392776489,0.01794513501226902,-0.3718641698360443,0.3898093104362488,0.7,0.8,0.6
REP01_E06,Qwen3-8B,base,item,4,0.1111111111111111,5,0.7253097891807556,0.5622299313545227,0.1630798578262329,0.1249161958694458,-0.3523116707801819,0.4772278666496277,0.8,1.0,0.6
REP01_E06,Qwen3-8B,base,item,5,0.1388888888888889,5,0.746663510799408,0.5908167958259583,0.1558467149734497,0.14009687304496765,-0.3329398036003113,0.47303667664527893,0.7,0.8,0.6
REP01_E06,Qwen3-8B,base,item,6,0.16666666666666666,5,0.7412446737289429,0.58006751537323,0.1611771583557129,0.2278321087360382,-0.2951863408088684,0.523018479347229,1.0,1.0,1.0
REP01_E06,Qwen3-8B,base,item,7,0.19444444444444445,5,0.36828503012657166,0.2718774378299713,0.09640759229660034,-0.2000008523464203,-0.20014803111553192,0.0001471787691116333,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,8,0.2222222222222222,5,0.36124831438064575,0.27661222219467163,0.08463609218597412,-0.20002326369285583,-0.20016518235206604,0.00014191865921020508,0.5,0.6,0.4
